
../Instances/KP/kp10.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | 	5	-31.000000	-31.000000	-31.000000	-31.000000	-31.000000	-31.000000	-31.000000	0.002	2.000
../Instances/KP/kp50.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | 	5	-149.000000	-149.000000	-149.000000	-149.000000	-149.000000	-149.000000	-149.000000	0.222	5.001
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/500_5.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	859763.275089	1199850.493506	1175729.452040	554014.696787	731805.801875	383703.662015	562855.815626	2009758.852048	1118757.333823	1627863.222760	383703.662015	1022410.260557	150.248	150.490
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/500_10.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1026724.483414	1240527.405242	1551265.542358	2561678.722090	1980245.917340	2438250.455450	1146603.290437	988119.448934	1410773.299311	1974859.479580	988119.448934	1631904.804416	145.282	150.531
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/500_15.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	1164192.686473	1686322.933158	1268666.696198	1132109.159983	1413333.398933	2068706.014457	1728634.472767	1158777.855291	1759298.496928	1140476.712580	1132109.159983	1452051.842677	150.650	150.702
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/600_5.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	2324626.734560	1130886.801527	440060.962197	1136436.677356	3107310.930178	2094250.970802	1541602.501092	2782155.589888	1761954.576937	1697168.382023	440060.962197	1801645.412656	150.807	150.887
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/100_5_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	271.987397	268.526361	259.681559	284.770848	246.223479	280.655732	265.297269	287.049045	255.610055	287.314055	246.223479	270.711580	112.458	150.010
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/100_10_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	205.360114	248.975484	248.754924	233.806764	243.976723	226.370334	238.803616	236.700679	256.265252	238.316876	205.360114	237.733077	125.931	150.007
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/100_15_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	209.881289	236.751435	211.516198	239.038956	211.016389	206.794934	209.438235	225.076053	247.104381	210.266372	206.794934	220.688424	123.493	150.008
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/200_5_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	507.621633	498.582883	496.869113	546.874913	552.629140	487.921424	542.013450	496.817839	509.115604	505.688754	487.921424	514.413475	132.634	150.031
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/200_10_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	497.927717	471.205128	509.990171	555.212678	488.432346	516.227968	483.481471	501.228517	474.157648	500.901915	471.205128	499.876556	149.424	150.043
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/200_15_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	415.841374	396.193619	454.286439	473.187325	459.833326	486.319997	456.578027	393.529384	415.305411	450.987593	393.529384	440.206250	148.452	150.063
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/300_5_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	722.611960	785.777957	718.363669	726.093434	741.111961	681.035106	772.320078	718.944893	736.884876	748.355320	681.035106	735.149925	148.173	150.143
/mnt/c/Users/felip/OneDrive/Documentos/GitHub/PO_Ball/Problems/Sequenciamento/instances/300_10_v2.txt	SA | ILS | VNS | BRKGA | BRKGA-CS | PSO | GA | LNS | GRASP | IPR | 	10	688.351386	746.655428	789.370404	762.244267	744.155081	780.162672	728.595193	787.053260	755.968921	824.214014	688.351386	760.677063	148.787	150.171
